,id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,host_location,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,reviews_per_month
20,171646,Sagrada Familia Clot Atico - Wifi/Private/Clean,400154,Mireia,15.0,15.0,"Vilassar de Mar, Spain",t,10.0,t,t,el Clot,Sant Martí,41.40671,2.18592,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Hot water kettle"", ""Oven"", ""Dishes and silverware"", ""Coffee"", ""Crib - available upon request"", ""Heating"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Patio or balcony"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Paid parking lot off premises"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Hot water"", ""Refrigerator"", ""Air conditioning"", ""Standalone high chair - available upon request"", ""Shower gel"", ""Host greets you"", ""Iron"", ""Essentials""]",228.24,2.0,330.0,330.0,3.6,324.7,5,14,39,94,171,34,3,34,204,46561.0,2013-05-27,2026-06-20,4.81,4.85,4.79,4.91,4.94,4.82,4.59,Spain - National registration number<br />ESFCTU00000807300091789200000000000000000HUTB-0046639<br /><br />Barcelona - Regional registration number<br />HUTB-004663,10,1.07
21,171816,Sagrada Familia Clot Vista - Wifi/Private/Clean,400154,Mireia,15.0,15.0,"Vilassar de Mar, Spain",t,10.0,t,t,el Clot,Sant Martí,41.40681,2.18553,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Hot water kettle"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Coffee"", ""Heating"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Patio or balcony"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Paid parking lot off premises"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Hot water"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""Shower gel"", ""High chair"", ""Iron"", ""Essentials""]",177.6,3.0,330.0,330.0,3.7,330.0,5,12,35,86,111,23,2,27,138,24509.0,2018-08-19,2026-06-02,4.76,4.79,4.75,4.94,4.95,4.83,4.59,Spain - National registration number<br />ESFCTU00000807300091788500000000000000000HUTB-0046648<br /><br />Barcelona - Regional registration number<br />HUTB-004664,10,1.16
22,174382,Classic Flat near Sagrada Familia / Shared terrace,567180,Sandra,15.0,15.0,"Barcelona, Spain",t,6.0,t,t,la Sagrada Família,Eixample,41.40653,2.17455,Entire rental unit,Entire home/apt,8,1.5,3.0,6.0,"[""Free washer \u2013 In unit"", ""Hot water kettle"", ""Coffee maker: espresso machine"", ""Central air conditioning"", ""Freezer"", ""Oven"", ""Garden view"", ""Clothing storage: closet and dresser"", ""Exercise equipment: elliptical, stationary bike, treadmill, yoga mat"", ""Children\u2019s dinnerware"", ""Dishes and silverware"", ""Coffee"", ""Paid parking off premises"", ""First aid kit"", ""Crib - available upon request"", ""Central heating"", ""Smoke alarm"", ""Doorman"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Exterior security cameras on property"", ""Housekeeping - available at extra cost"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Shampoo"", ""Luggage dropoff allowed"", ""Window guards"", ""Cooking basics"", ""Pack \u2019n play/Travel crib - available upon request"", ""City skyline view"", ""Body soap"", ""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Standalone high chair - available upon request"", ""Shower gel"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""HDTV"", ""Pocket wifi"", ""Shared gym in building"", ""Self check-in"", ""Safe"", ""Keypad"", ""Essentials"", ""Extra pillows and blankets""]",354.0,1.0,100.0,100.0,1.6,67.4,7,15,27,84,62,19,2,15,114,40356.0,2015-10-18,2026-06-17,4.56,4.6,4.68,4.61,4.73,4.85,4.53,Spain - National registration number<br />ESHFTU00000805800052263500200000000000000HUTB-0003271<br /><br />Barcelona - Regional registration number<br />HUTB-000327,6,0.48
23,183650,EQUIPPED DOUBLE ROOM WIFI CASANOVA,880805,Miguel,14.0,14.0,"Barcelona, Spain",f,1.0,t,t,Sant Antoni,Eixample,41.38271,2.16032,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Wifi"", ""Elevator"", ""TV with standard cable"", ""Heating""]",142.0,1.0,5.0,5.0,1.0,5.0,30,38,68,343,29,0,0,0,0,0.0,2011-09-23,2015-06-17,4.63,4.52,4.34,4.86,4.86,4.9,4.62,Sin licencia registrada,1,0.16
24,188267,"Céntric, Balconies & City view- Feel Heart of BCN",366654,Watermelon Barcelona Apartments,15.0,15.0,"Barcelona, Spain",f,2.0,t,t,la Dreta de l'Eixample,Eixample,41.39316177368164,2.175757884979248,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,"[""Dryer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Pets allowed"", ""First aid kit"", ""Smoke alarm"", ""Doorman"", ""Heating"", ""Stove"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""High chair"", ""Iron"", ""Essentials""]",612.99,2.0,90.0,90.0,2.7,90.0,4,25,39,289,139,6,1,8,36,22068.0,2011-10-11,2026-06-07,4.68,4.62,4.83,4.85,4.79,4.83,4.49,Barcelona - Regional registration number<br />hutb-005119<br /><br />Spain - National registration number<br />ESFCTU00000805400013570700000000000000HUTB-005119-946,2,0.78
25,190348,Apartment with large terrace,919480,Elisa,14.0,14.0,"Barcelona, Spain",f,1.0,t,t,Pedralbes,Les Corts,41.39063,2.12473,Private room in rental unit,Private room,2,1.0,2.0,2.0,"[""Air conditioning"", ""Pets allowed"", ""Pool"", ""Doorman"", ""Free parking on premises"", ""Wifi"", ""TV with standard cable"", ""Smoking allowed"", ""Dryer"", ""Kitchen"", ""Washer"", ""Elevator"", ""Heating""]",177.67,7.0,15.0,15.0,7.0,15.0,0,0,0,0,1,0,0,0,0,0.0,2016-06-09,2016-06-09,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Sin licencia registrada,1,0.01
26,196021,"Large patio, 4 baths (3 en-suite), 19th c, central",953719,Julia,14.0,14.0,"Barcelona, Spain",t,2.0,t,t,l'Antiga Esquerra de l'Eixample,Eixample,41.38842,2.16108,Entire rental unit,Entire home/apt,8,4.0,4.0,5.0,"[""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Central air conditioning"", ""Courtyard view"", ""Children\u2019s books and toys"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Children\u2019s dinnerware"", ""Coffee"", ""Paid parking off premises"", ""Board games"", ""Smoke alarm"", ""Heating"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Beach essentials"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Rice maker"", ""Hair dryer"", ""Toaster"", ""42 inch HDTV with Netflix, Amazon Prime Video, standard cable"", ""Dedicated workspace"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Blender"", ""Coffee maker: Nespresso, pour-over coffee"", ""Cooking basics"", ""Body soap"", ""Hot water"", ""Fire extinguisher"", ""Refrigerator"", ""Outlet covers"", ""Host greets you"", ""Shower gel"", ""Clothing storage: closet"", ""High chair"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Smoking allowed"", ""Essentials"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Conditioner""]",648.0,1.0,60.0,60.0,4.4,60.0,6,17,38,286,526,52,2,49,255,165240.0,2011-09-28,2026-06-06,4.96,4.94,4.93,4.99,4.97,4.94,4.91,Barcelona - Regional registration number<br />HUTB-005067<br /><br />Spain - National registration number<br />ESFCTU00000805600003287100000000000000000HUTB-0050670,2,2.93
27,198958,STUNNING sea view + pool Barcelona!,971768,Laura Estel,14.0,14.0,"Barcelona, Spain",f,17.0,t,t,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,41.40805,2.21487,Entire rental unit,Entire home/apt,8,2.0,4.0,6.0,"[""Dryer"", ""Oven"", ""Dishes and silverware"", ""Pets allowed"", ""Smoke alarm"", ""Heating"", ""Stove"", ""Bed linens"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""Hair dryer"", ""TV"", ""Pool view"", ""Waterfront"", ""Exterior security cameras on property"", ""Gym"", ""Sea view"", ""Carbon monoxide alarm"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Paid parking garage on premises \u2013 1 space"", ""Beach view"", ""Shampoo"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""High chair"", ""Iron"", ""Shared pool"", ""Noise decibel monitors on property""]",425.0,2.0,365.0,365.0,3.1,365.0,8,8,18,271,148,17,2,15,102,43350.0,2012-04-26,2026-06-06,4.74,4.85,4.6,4.78,4.87,4.82,4.65,Spain - National registration number<br />ESFCTU00000807200054412100000000000000000HUTB-0009269<br /><br />Barcelona - Regional registration number<br />HUTB-009269,11,0.86
28,206122,Amazing Loft in BCN Center,1013855,Alejandro,14.0,14.0,"Barcelona, Spain",t,6.0,t,t,la Vila de Gràcia,Gràcia,41.39877,2.15887,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""AC - split type ductless system"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker, espresso machine"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Pets allowed"", ""Portable heater"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Electric stove"", ""Hair dryer"", ""Toaster"", ""32 inch HDTV"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Wine glasses"", ""Cooking basics"", ""Smart lock"", ""City skyline view"", ""Body soap"", ""Hot water"", ""Refrigerator"", ""Shower gel"", ""Clothing storage: closet"", ""Cleaning products"", ""Iron"", ""Self check-in"", ""Safe"", ""Essentials""]",183.5,2.0,1125.0,1125.0,3.5,1125.0,5,8,15,69,358,44,1,45,255,46793.0,2011-12-05,2026-05-31,4.74,4.8,4.78,4.78,4.86,4.9,4.7,Spain - National registration number<br />ESFCTU00000806600003878000000000000000000HUTB-0043159<br /><br />Barcelona - Regional registration number<br />HUTB-004315,4,2.02
29,206167,"Bright, comfy, central and with character",1014050,Minerva,14.0,14.0,"Barcelona, Spain",t,2.0,t,t,el Poble Sec,Sants-Montjuïc,41.37203,2.16343,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Oven"", ""Dedicated workspace"", ""Refrigerator"", ""Kitchen"", ""Shampoo"", ""Washer"", ""Essentials"", ""Microwave"", ""TV"", ""Private patio or balcony"", ""Coffee maker"", ""Hair dryer"", ""Iron"", ""Wifi"", ""Lockbox"", ""Stove"", ""Heating"", ""Smoke alarm"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""First aid kit"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Dishwasher"", ""Smoking allowed""]",187.33,3.0,365.0,365.0,3.0,365.0,1,14,14,14,181,8,0,14,48,8992.0,2011-11-06,2025-08-31,4.9,4.94,4.87,4.94,4.99,4.89,4.81,Barcelona - Regional registration number<br />HUTB-009804<br /><br />Spain - National registration number<br />ESFCTU00000806900003703600000000000000HUTB-009804-558,1,1.01
30,209673,Good vibes Apartment in Gràcia district!,1033366,Elena,14.0,13.0,"Barcelona, Spain",f,1.0,t,t,la Vila de Gràcia,Gràcia,41.398,2.1553,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""AC - split type ductless system"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Freezer"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Paid parking off premises"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Smoke alarm"", ""Portable heater"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Portable fans"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Bathtub"", ""Crib - always at the listing"", ""Microwave"", ""Drying rack for clothing"", ""Elevator"", ""Wifi"", ""Other gas stove"", ""Coffee maker"", ""Shampoo"", ""Ceiling fan"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Wine glasses"", ""Cooking basics"", ""Pack \u2019n play/Travel crib - available upon request"", ""Body soap"", ""Hot water"", ""Teka stainless steel double oven"", ""Long term stays allowed"", ""Host greets you"", ""Shower gel"", ""Clothing storage: closet"", ""HDTV with standard cable, Netflix"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Smoking allowed"", ""Pocket wifi"", ""Books and reading material"", ""Essentials"", ""Whirlpool  refrigerator"", ""Extra pillows and blankets""]",202.0,1.0,1125.0,1125.0,2.0,1125.0,4,11,13,80,380,7,1,4,42,8484.0,2013-01-02,2026-06-22,4.8,4.84,4.76,4.97,4.98,4.92,4.77,Spain - National registration number<br />ESFCTU00000806600040818700000000000000000HUTB-0109321<br /><br />Barcelona - Regional registration number<br />HUTB-010932,1,2.32
31,234375,ATTIC VIEWS (Sagrada Familia),1227290,Francesca,14.0,14.0,"Barcelona, Spain",t,1.0,t,t,el Fort Pienc,Eixample,41.3997506,2.1747137,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""AC - split type ductless system"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Indesit refrigerator"", ""Freezer"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Paid parking off premises"", ""Coffee"", ""32 inch HDTV with DVD player"", ""First aid kit"", ""Single level home"", ""Doorman"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Outdoor dining area"", ""Sea view"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Clamp on table seat high chair - always at the listing"", ""Crib - always at the listing"", ""Microwave"", ""Drying rack for clothing"", ""Elevator"", ""Wifi"", ""Sun loungers"", ""Ethernet connection"", ""Wine glasses"", ""Cooking basics"", ""Smart lock"", ""Teka stainless steel gas stove"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Clothing storage: closet"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Self check-in"", ""Books and reading material"", ""Essentials"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Bidet""]",214.98,3.0,1125.0,1125.0,6.0,1125.0,3,28,58,238,158,28,2,28,168,36117.0,2017-06-13,2026-06-08,4.75,4.85,4.77,4.83,4.89,4.87,4.52,Barcelona - Regional registration number<br />HUTB-003754<br /><br />Spain - National registration number<br />ESFCTU00000807300001897100000000000000000HUTB-0037545,1,1.44
32,252232,Nice apartment in Barcelona,1298586,Kristjan & Ana,14.0,14.0,"Tossa de Mar, Spain",t,111.0,t,t,Sant Martí de Provençals,Sant Martí,41.41626,2.20149,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,"[""Freezer"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Paid crib - available upon request"", ""Housekeeping - available at extra cost"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Wine glasses"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""High chair"", ""Iron"", ""Essentials""]",332.5,2.0,999.0,999.0,4.1,999.0,12,42,67,171,146,2,0,4,12,3990.0,2012-03-02,2026-03-25,4.54,4.49,4.68,4.87,4.82,4.46,4.4,Barcelona - Regional registration number<br />HUTB-009465<br /><br />Spain - National registration number<br />ESFCTU00000806200026971100000000000000000HUTB-0094652,5,0.84
33,256354,room in cosy flat....,1348378,Lidia,14.0,14.0,"Barcelona, Spain",f,2.0,t,t,Vallcarca i els Penitents,Gràcia,41.413368225097656,2.1388769149780273,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Gas stove"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Paid parking off premises"", ""Free street parking"", ""First aid kit"", ""Doorman"", ""Heating"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Paid parking on premises"", ""Shared patio or balcony"", ""Wine glasses"", ""Blender"", ""Cooking basics"", ""Hot water"", ""Long term stays allowed"", ""Mountain view"", ""Refrigerator"", ""Host greets you"", ""Clothing storage: closet"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""HDTV"", ""Private gym nearby"", ""Smoking allowed"", ""Essentials"", ""Extra pillows and blankets""]",177.67,31.0,1125.0,1125.0,31.0,1125.0,0,0,0,23,79,4,0,4,248,44062.159999999996,2012-04-01,2026-03-29,4.82,4.82,4.63,4.92,4.87,4.77,4.87,Sin licencia registrada,2,0.46
34,268017,Sweett | Midtown Mir,1405013,Patricia,14.0,14.0,"Barcelona, Spain",f,15.0,t,t,la Dreta de l'Eixample,Eixample,41.39268,2.17214,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Hot water kettle"", ""Private entrance"", ""Oven"", ""Dishes and silverware"", ""Crib - available upon request"", ""Smoke alarm"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Coffee maker: espresso machine, Nespresso"", ""Wifi"", ""Paid parking on premises"", ""Shampoo"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Self check-in"", ""Essentials"", ""Noise decibel monitors on property"", ""High chair - available upon request""]",550.0,2.0,1125.0,1125.0,3.0,1125.0,7,33,60,246,112,15,3,21,90,49500.0,2012-04-23,2026-06-22,4.56,4.71,4.7,4.71,4.76,4.86,4.52,Barcelona - Regional registration number<br />HUTB-004071<br /><br />Spain - National registration number<br />ESFCTU00D108054000208203000000000000000000HUTB0040714,15,0.65
35,268022,Sweett | Midtown Rusinyol,1405013,Patricia,14.0,14.0,"Barcelona, Spain",f,15.0,t,t,la Dreta de l'Eixample,Eixample,41.39184,2.17146,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Oven"", ""Dishes and silverware"", ""Crib - available upon request"", ""Smoke alarm"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Patio or balcony"", ""Hair dryer"", ""TV"", ""Toaster"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Coffee maker: espresso machine, Nespresso"", ""Wifi"", ""Paid parking on premises"", ""Shampoo"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Self check-in"", ""Essentials"", ""High chair - available upon request""]",567.5,2.0,1125.0,1125.0,3.0,1125.0,6,30,58,247,215,47,3,56,255,144713.0,2017-01-02,2026-06-19,4.68,4.75,4.69,4.48,4.73,4.87,4.55,Barcelona - Regional registration number<br />HUTB-004072<br /><br />Spain - National registration number<br />ESFCTU00B108054000208203000000000000000000HUTB0040723,15,1.86
36,269467,Sunny and quiet Loft next to Sagrada Familia,1411775,Jere,14.0,14.0,"Barcelona, Spain",t,4.0,t,t,la Sagrada Família,Eixample,41.40181,2.1761,Entire condo,Entire home/apt,2,1.0,2.0,1.0,"[""Central air conditioning"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""Hair dryer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Host greets you"", ""Shower gel"", ""Iron"", ""Essentials"", ""Bidet""]",227.43,7.0,760.0,760.0,7.6,760.0,3,17,47,322,115,13,2,14,182,41392.0,2018-01-01,2026-06-09,4.8,4.9,4.68,4.85,4.83,4.85,4.7,Barcelona - Regional registration number<br />HUTB-001129<br /><br />Spain - National registration number<br />ESFCTU00000807300027532900000000000000000HUTB-0011295,2,1.11
